word,sentiment,lexicon,words_in_lexicon
preoccupy,negative,BING,6783
preposterous,negative,BING,6783
preposterously,negative,BING,6783
prestige,positive,BING,6783
prestigious,positive,BING,6783
presumptuous,negative,BING,6783
presumptuously,negative,BING,6783
pretence,negative,BING,6783
pretend,negative,BING,6783
pretense,negative,BING,6783
pretentious,negative,BING,6783
pretentiously,negative,BING,6783
prettily,positive,BING,6783
pretty,positive,BING,6783
prevaricate,negative,BING,6783
priceless,positive,BING,6783
pricey,negative,BING,6783
pricier,negative,BING,6783
prick,negative,BING,6783
prickle,negative,BING,6783
prickles,negative,BING,6783
pride,positive,BING,6783
prideful,negative,BING,6783
prik,negative,BING,6783
primitive,negative,BING,6783
principled,positive,BING,6783
prison,negative,BING,6783
prisoner,negative,BING,6783
privilege,positive,BING,6783
privileged,positive,BING,6783
prize,positive,BING,6783
proactive,positive,BING,6783
problem,negative,BING,6783
problem-free,positive,BING,6783
problem-solver,positive,BING,6783
problematic,negative,BING,6783
problems,negative,BING,6783
procrastinate,negative,BING,6783
procrastinates,negative,BING,6783
procrastination,negative,BING,6783
prodigious,positive,BING,6783
prodigiously,positive,BING,6783
prodigy,positive,BING,6783
productive,positive,BING,6783
productively,positive,BING,6783
profane,negative,BING,6783
profanity,negative,BING,6783
proficient,positive,BING,6783
proficiently,positive,BING,6783
profound,positive,BING,6783
profoundly,positive,BING,6783
profuse,positive,BING,6783
profusion,positive,BING,6783
progress,positive,BING,6783
progressive,positive,BING,6783
prohibit,negative,BING,6783
prohibitive,negative,BING,6783
prohibitively,negative,BING,6783
prolific,positive,BING,6783
prominence,positive,BING,6783
prominent,positive,BING,6783
promise,positive,BING,6783
promised,positive,BING,6783
promises,positive,BING,6783
promising,positive,BING,6783
promoter,positive,BING,6783
prompt,positive,BING,6783
promptly,positive,BING,6783
propaganda,negative,BING,6783
propagandize,negative,BING,6783
proper,positive,BING,6783
properly,positive,BING,6783
propitious,positive,BING,6783
propitiously,positive,BING,6783
proprietary,negative,BING,6783
pros,positive,BING,6783
prosecute,negative,BING,6783
prosper,positive,BING,6783
prosperity,positive,BING,6783
prosperous,positive,BING,6783
prospros,positive,BING,6783
protect,positive,BING,6783
protection,positive,BING,6783
protective,positive,BING,6783
protest,negative,BING,6783
protested,negative,BING,6783
protesting,negative,BING,6783
protests,negative,BING,6783
protracted,negative,BING,6783
proud,positive,BING,6783
proven,positive,BING,6783
proves,positive,BING,6783
providence,positive,BING,6783
proving,positive,BING,6783
provocation,negative,BING,6783
provocative,negative,BING,6783
provoke,negative,BING,6783
prowess,positive,BING,6783
prudence,positive,BING,6783
prudent,positive,BING,6783
prudently,positive,BING,6783
pry,negative,BING,6783
pugnacious,negative,BING,6783
pugnaciously,negative,BING,6783
pugnacity,negative,BING,6783
punch,negative,BING,6783
punctual,positive,BING,6783
punish,negative,BING,6783
punishable,negative,BING,6783
punitive,negative,BING,6783
punk,negative,BING,6783
puny,negative,BING,6783
puppet,negative,BING,6783
puppets,negative,BING,6783
pure,positive,BING,6783
purify,positive,BING,6783
purposeful,positive,BING,6783
puzzled,negative,BING,6783
puzzlement,negative,BING,6783
puzzling,negative,BING,6783
quack,negative,BING,6783
quaint,positive,BING,6783
qualified,positive,BING,6783
qualify,positive,BING,6783
qualm,negative,BING,6783
qualms,negative,BING,6783
quandary,negative,BING,6783
quarrel,negative,BING,6783
quarrellous,negative,BING,6783
quarrellously,negative,BING,6783
quarrels,negative,BING,6783
quarrelsome,negative,BING,6783
quash,negative,BING,6783
queer,negative,BING,6783
questionable,negative,BING,6783
quibble,negative,BING,6783
quibbles,negative,BING,6783
quicker,positive,BING,6783
quiet,positive,BING,6783
quieter,positive,BING,6783
quitter,negative,BING,6783
rabid,negative,BING,6783
racism,negative,BING,6783
racist,negative,BING,6783
racists,negative,BING,6783
racy,negative,BING,6783
radiance,positive,BING,6783
radiant,positive,BING,6783
radical,negative,BING,6783
radicalization,negative,BING,6783
radically,negative,BING,6783
radicals,negative,BING,6783
rage,negative,BING,6783
ragged,negative,BING,6783
raging,negative,BING,6783
rail,negative,BING,6783
raked,negative,BING,6783
rampage,negative,BING,6783
rampant,negative,BING,6783
ramshackle,negative,BING,6783
rancor,negative,BING,6783
randomly,negative,BING,6783
rankle,negative,BING,6783
rant,negative,BING,6783
ranted,negative,BING,6783
ranting,negative,BING,6783
rantingly,negative,BING,6783
rants,negative,BING,6783
rape,negative,BING,6783
raped,negative,BING,6783
rapid,positive,BING,6783
raping,negative,BING,6783
rapport,positive,BING,6783
rapt,positive,BING,6783
rapture,positive,BING,6783
raptureous,positive,BING,6783
raptureously,positive,BING,6783
rapturous,positive,BING,6783
rapturously,positive,BING,6783
rascal,negative,BING,6783
rascals,negative,BING,6783
rash,negative,BING,6783
rational,positive,BING,6783
rattle,negative,BING,6783
rattled,negative,BING,6783
rattles,negative,BING,6783
ravage,negative,BING,6783
raving,negative,BING,6783
razor-sharp,positive,BING,6783
reachable,positive,BING,6783
reactionary,negative,BING,6783
readable,positive,BING,6783
readily,positive,BING,6783
ready,positive,BING,6783
reaffirm,positive,BING,6783
reaffirmation,positive,BING,6783
realistic,positive,BING,6783
realizable,positive,BING,6783
reasonable,positive,BING,6783
reasonably,positive,BING,6783
reasoned,positive,BING,6783
reassurance,positive,BING,6783
reassure,positive,BING,6783
rebellious,negative,BING,6783
rebuff,negative,BING,6783
rebuke,negative,BING,6783
recalcitrant,negative,BING,6783
recant,negative,BING,6783
receptive,positive,BING,6783
recession,negative,BING,6783
recessionary,negative,BING,6783
reckless,negative,BING,6783
recklessly,negative,BING,6783
recklessness,negative,BING,6783
reclaim,positive,BING,6783
recoil,negative,BING,6783
recomend,positive,BING,6783
recommend,positive,BING,6783
recommendation,positive,BING,6783
recommendations,positive,BING,6783
recommended,positive,BING,6783
reconcile,positive,BING,6783
reconciliation,positive,BING,6783
record-setting,positive,BING,6783
recourses,negative,BING,6783
recover,positive,BING,6783
recovery,positive,BING,6783
rectification,positive,BING,6783
rectify,positive,BING,6783
rectifying,positive,BING,6783
redeem,positive,BING,6783
redeeming,positive,BING,6783
redemption,positive,BING,6783
redundancy,negative,BING,6783
redundant,negative,BING,6783
refine,positive,BING,6783
refined,positive,BING,6783
refinement,positive,BING,6783
reform,positive,BING,6783
reformed,positive,BING,6783
reforming,positive,BING,6783
reforms,positive,BING,6783
refresh,positive,BING,6783
refreshed,positive,BING,6783
refreshing,positive,BING,6783
refund,positive,BING,6783
refunded,positive,BING,6783
refusal,negative,BING,6783
refuse,negative,BING,6783
refused,negative,BING,6783
refuses,negative,BING,6783
refusing,negative,BING,6783
refutation,negative,BING,6783
refute,negative,BING,6783
refuted,negative,BING,6783
refutes,negative,BING,6783
refuting,negative,BING,6783
regal,positive,BING,6783
regally,positive,BING,6783
regard,positive,BING,6783
regress,negative,BING,6783
regression,negative,BING,6783
regressive,negative,BING,6783
regret,negative,BING,6783
regreted,negative,BING,6783
regretful,negative,BING,6783
regretfully,negative,BING,6783
regrets,negative,BING,6783
regrettable,negative,BING,6783
regrettably,negative,BING,6783
regretted,negative,BING,6783
reject,negative,BING,6783
rejected,negative,BING,6783
rejecting,negative,BING,6783
rejection,negative,BING,6783
rejects,negative,BING,6783
rejoice,positive,BING,6783
rejoicing,positive,BING,6783
rejoicingly,positive,BING,6783
rejuvenate,positive,BING,6783
rejuvenated,positive,BING,6783
rejuvenating,positive,BING,6783
relapse,negative,BING,6783
relaxed,positive,BING,6783
relent,positive,BING,6783
relentless,negative,BING,6783
relentlessly,negative,BING,6783
relentlessness,negative,BING,6783
reliable,positive,BING,6783
reliably,positive,BING,6783
relief,positive,BING,6783
relish,positive,BING,6783
reluctance,negative,BING,6783
reluctant,negative,BING,6783
reluctantly,negative,BING,6783
remarkable,positive,BING,6783
remarkably,positive,BING,6783
remedy,positive,BING,6783
remission,positive,BING,6783
remorse,negative,BING,6783
remorseful,negative,BING,6783
remorsefully,negative,BING,6783
remorseless,negative,BING,6783
remorselessly,negative,BING,6783
remorselessness,negative,BING,6783
remunerate,positive,BING,6783
renaissance,positive,BING,6783
renewed,positive,BING,6783
renounce,negative,BING,6783
renown,positive,BING,6783
renowned,positive,BING,6783
renunciation,negative,BING,6783
repel,negative,BING,6783
repetitive,negative,BING,6783
replaceable,positive,BING,6783
reprehensible,negative,BING,6783
reprehensibly,negative,BING,6783
reprehension,negative,BING,6783
reprehensive,negative,BING,6783
repress,negative,BING,6783
repression,negative,BING,6783
repressive,negative,BING,6783
reprimand,negative,BING,6783
reproach,negative,BING,6783
reproachful,negative,BING,6783
reprove,negative,BING,6783
reprovingly,negative,BING,6783
repudiate,negative,BING,6783
repudiation,negative,BING,6783
repugn,negative,BING,6783
repugnance,negative,BING,6783
repugnant,negative,BING,6783
repugnantly,negative,BING,6783
repulse,negative,BING,6783
repulsed,negative,BING,6783
repulsing,negative,BING,6783
repulsive,negative,BING,6783
repulsively,negative,BING,6783
repulsiveness,negative,BING,6783
reputable,positive,BING,6783
reputation,positive,BING,6783
resent,negative,BING,6783
resentful,negative,BING,6783
resentment,negative,BING,6783
resignation,negative,BING,6783
resigned,negative,BING,6783
resilient,positive,BING,6783
resistance,negative,BING,6783
resolute,positive,BING,6783
resound,positive,BING,6783
resounding,positive,BING,6783
resourceful,positive,BING,6783
resourcefulness,positive,BING,6783
respect,positive,BING,6783
respectable,positive,BING,6783
respectful,positive,BING,6783
respectfully,positive,BING,6783
respite,positive,BING,6783
resplendent,positive,BING,6783
responsibly,positive,BING,6783
responsive,positive,BING,6783
restful,positive,BING,6783
restless,negative,BING,6783
restlessness,negative,BING,6783
restored,positive,BING,6783
restrict,negative,BING,6783
restricted,negative,BING,6783
restriction,negative,BING,6783
restrictive,negative,BING,6783
restructure,positive,BING,6783
restructured,positive,BING,6783
restructuring,positive,BING,6783
resurgent,negative,BING,6783
retaliate,negative,BING,6783
retaliatory,negative,BING,6783
retard,negative,BING,6783
retarded,negative,BING,6783
retardedness,negative,BING,6783
retards,negative,BING,6783
reticent,negative,BING,6783
retract,negative,BING,6783
retractable,positive,BING,6783
retreat,negative,BING,6783
retreated,negative,BING,6783
revel,positive,BING,6783
revelation,positive,BING,6783
revenge,negative,BING,6783
revengeful,negative,BING,6783
revengefully,negative,BING,6783
revere,positive,BING,6783
reverence,positive,BING,6783
reverent,positive,BING,6783
reverently,positive,BING,6783
revert,negative,BING,6783
revile,negative,BING,6783
reviled,negative,BING,6783
revitalize,positive,BING,6783
revival,positive,BING,6783
revive,positive,BING,6783
revives,positive,BING,6783
revoke,negative,BING,6783
revolt,negative,BING,6783
revolting,negative,BING,6783
revoltingly,negative,BING,6783
revolutionary,positive,BING,6783
revolutionize,positive,BING,6783
revolutionized,positive,BING,6783
revolutionizes,positive,BING,6783
revulsion,negative,BING,6783
revulsive,negative,BING,6783
reward,positive,BING,6783
rewarding,positive,BING,6783
rewardingly,positive,BING,6783
rhapsodize,negative,BING,6783
rhetoric,negative,BING,6783
rhetorical,negative,BING,6783
ricer,negative,BING,6783
rich,positive,BING,6783
richer,positive,BING,6783
richly,positive,BING,6783
richness,positive,BING,6783
ridicule,negative,BING,6783
ridicules,negative,BING,6783
ridiculous,negative,BING,6783
ridiculously,negative,BING,6783
rife,negative,BING,6783
rift,negative,BING,6783
rifts,negative,BING,6783
right,positive,BING,6783
righten,positive,BING,6783
righteous,positive,BING,6783
righteously,positive,BING,6783
righteousness,positive,BING,6783
rightful,positive,BING,6783
rightfully,positive,BING,6783
rightly,positive,BING,6783
rightness,positive,BING,6783
rigid,negative,BING,6783
rigidity,negative,BING,6783
rigidness,negative,BING,6783
rile,negative,BING,6783
riled,negative,BING,6783
rip,negative,BING,6783
rip-off,negative,BING,6783
ripoff,negative,BING,6783
ripped,negative,BING,6783
risk,negative,BING,6783
risk-free,positive,BING,6783
risks,negative,BING,6783
risky,negative,BING,6783
rival,negative,BING,6783
rivalry,negative,BING,6783
roadblocks,negative,BING,6783
robust,positive,BING,6783
rock-star,positive,BING,6783
rock-stars,positive,BING,6783
rockstar,positive,BING,6783
rockstars,positive,BING,6783
rocky,negative,BING,6783
rogue,negative,BING,6783
rollercoaster,negative,BING,6783
romantic,positive,BING,6783
romantically,positive,BING,6783
romanticize,positive,BING,6783
roomier,positive,BING,6783
roomy,positive,BING,6783
rosy,positive,BING,6783
rot,negative,BING,6783
rotten,negative,BING,6783
rough,negative,BING,6783
rremediable,negative,BING,6783
rubbish,negative,BING,6783
rude,negative,BING,6783
rue,negative,BING,6783
ruffian,negative,BING,6783
ruffle,negative,BING,6783
ruin,negative,BING,6783
ruined,negative,BING,6783
ruining,negative,BING,6783
ruinous,negative,BING,6783
ruins,negative,BING,6783
rumbling,negative,BING,6783
rumor,negative,BING,6783
rumors,negative,BING,6783
rumours,negative,BING,6783
rumple,negative,BING,6783
run-down,negative,BING,6783
runaway,negative,BING,6783
rupture,negative,BING,6783
rust,negative,BING,6783
rusts,negative,BING,6783
rusty,negative,BING,6783
rut,negative,BING,6783
ruthless,negative,BING,6783
ruthlessly,negative,BING,6783
ruthlessness,negative,BING,6783
ruts,negative,BING,6783
sabotage,negative,BING,6783
sack,negative,BING,6783
sacrificed,negative,BING,6783
sad,negative,BING,6783
sadden,negative,BING,6783
sadly,negative,BING,6783
sadness,negative,BING,6783
safe,positive,BING,6783
safely,positive,BING,6783
sag,negative,BING,6783
sagacity,positive,BING,6783
sagely,positive,BING,6783
sagged,negative,BING,6783
sagging,negative,BING,6783
saggy,negative,BING,6783
sags,negative,BING,6783
saint,positive,BING,6783
saintliness,positive,BING,6783
saintly,positive,BING,6783
salacious,negative,BING,6783
salutary,positive,BING,6783
salute,positive,BING,6783
sanctimonious,negative,BING,6783
sane,positive,BING,6783
sap,negative,BING,6783
sarcasm,negative,BING,6783
sarcastic,negative,BING,6783
sarcastically,negative,BING,6783
sardonic,negative,BING,6783
sardonically,negative,BING,6783
sass,negative,BING,6783
satirical,negative,BING,6783
satirize,negative,BING,6783
satisfactorily,positive,BING,6783
satisfactory,positive,BING,6783
satisfied,positive,BING,6783
satisfies,positive,BING,6783
satisfy,positive,BING,6783
satisfying,positive,BING,6783
satisified,positive,BING,6783
savage,negative,BING,6783
savaged,negative,BING,6783
savagery,negative,BING,6783
savages,negative,BING,6783
saver,positive,BING,6783
savings,positive,BING,6783
savior,positive,BING,6783
savvy,positive,BING,6783
scaly,negative,BING,6783
scam,negative,BING,6783
scams,negative,BING,6783
scandal,negative,BING,6783
